Ticker,Volume,number_options
IPXXW,1900,0
IQI,227700,0
IQQQ,13400,0
IROH,700,0
IROHR,7200,0
IROHW,3400,0
IROQ,4600,0
ISD,124600,0
ISHG,1600,0
ISPC,33500,0
ISPOW,134600,0
ISRLW,1100,0
ISTB,255700,0
ISTR,37600,0
ITIC,5400,0
ITRM,1542800,0
IUS,27500,0
IVA,22800,0
IVAL,7000,0
IVCA,2700,0
IVCB,1089400,0
IVCBW,9800,0
IVCP,1700,0
IVCPW,384000,0
IVDA,475600,0
IVDAW,2500,0
IVEG,100,0
IVP,1008400,0
IVR-B,2800,0
IVR-C,10000,0
IWTR,100,0
IX,79600,0
IXHL,15400,0
IZM,31700,0
IZTC,32400,0
JAGX,79100,0
JBDI,211200,0
JBK,25800,0
JBND,80200,0
JCE,43400,0
JCSE,13400,0
JCTC,800,0
JDOC,100,0
JDZG,58200,0
JEQ,36300,0
JFBR,118700,0
JFBRW,100,0
JFR,276000,0
JFU,26100,0
JG,21500,0
JGH,37600,0
JGLO,280500,0
JHI,22200,0
JHS,21800,0
JILL,88200,0
JIVE,12300,0
JL,179800,0
JLS,7700,0
JMID,1500,0
JMM,3100,0
JNVR,23300,0
JOB.W,153100,0
JOF,62700,0
JOUT,25000,0
JPC,869900,0
JPEF,72200,0
JPI,7700,0
JPM-C,73100,0
JPM-D,52800,0
JPM-J,61300,0
JPM-K,219000,0
JPM-L,179900,0
JPM-M,128500,0
JQC,370100,0
JRI,97900,0
JRS,52600,0
JRSH,18200,0
JSM,15800,0
JSMD,29200,0
JSML,24300,0
JTAI,129200,0
JTEK,96200,0
JUNE,35800,0
JVA,107800,0
JWEL,47800,0
JXJT,571600,0
JXN-A,35900,0
JYD,163900,0
JZXN,1400,0
KACL,14400,0
KALA,72900,0
KARO,20600,0
KAVL,206400,0
KBDC,35100,0
KDLY,5463300,0
KDLYW,45600,0
KEAT,8500,0
KELYB,300,0
KEQU,31600,0
KEY-I,18900,0
KEY-J,32100,0
KEY-K,25600,0
KEY-L,53500,0
KF,15700,0
KFFB,800,0
KGEI,19600,0
KIM-L,6800,0
KIM-M,6300,0
KIM-N,94600,0
KIO,108400,0
KITT,1229700,0
KITTW,4000,0
KKRS,22500,0
KLTO,75200,0
KLTOW,1700,0
KMPB,7900,0
KNGZ,1600,0
KORE,19500,0
KOSS,409900,0
KPLT,18300,0
KPLTW,60300,0
KPRX,25100,0
KQQQ,5200,0
KRE-A,43300,0
KRKR,6200,0
KRMA,7300,0
KRRO,59200,0
KRT,31100,0
KRUS,94000,0
KSCP,356500,0
KTF,50700,0
KTH,1300,0
KTN,800,0
KTTA,24900,0
KTTAW,1500,0
KUKE,75300,0
KVAC,5200,0
KVACU,100,0
KVACW,1100,0
KWE,2370000,0
LAES,6328200,0
LAN.W,11900,0
LANDM,1400,0
LANDO,12800,0
LANDP,10100,0
LANV,1002200,0
LARK,51300,0
LBGJ,313200,0
LBRDP,3900,0
LBTYB,2200,0
LCDS,100,0
LCFY,27800,0
LCFYW,1700,0
LDEM,1200,0
LDP,61900,0
LDSF,23100,0
LDTC,161800,0
LDTCW,22500,0
LDWY,22300,0
LEDS,9900,0
LEE,15100,0
LEN.B,20100,0
LENZ,61300,0
LEO,157600,0
LEV.A,32700,0
LEXX,408600,0
LEXXW,33700,0
LFLYW,3500,0
LFMDP,300,0
LFSC,7000,0
LFT,80200,0
LFT-A,100,0
LGCB,520500,0
LGCL,2479000,0
LGF.A,827600,0
LGF.B,1104900,0
LGHL,1483400,0
LGHLW,1500,0
LGI,47500,0
LGMK,283700,0
LGRO,1800,0
LGVN,246900,0
LICN,1304000,0
LIDR,213000,0
LIDRW,26500,0
LIEN,5900,0
LIF,639500,0
LIFW,274800,0
LIFWW,479800,0
LIFWZ,100,0
LINK,10100,0
LION,603600,0
LIPO,202900,0
LIQT,78600,0
LITB,40500,0
LITP,5900,0
LIVE,5400,0
LIVR,11200,0
LIXT,29000,0
LKCO,10100,0
LMFA,111600,0
LNC-D,20300,0
LND,48600,0
LNKB,24800,0
LOBO,12100,0
LOCL,11200,0
LOT,101500,0
LPAA,500,0
LPAAW,22400,0
LPBBU,64600,0
LPCN,123300,0
LPTH,120800,0
LQR,411000,0
LRE,36200,0
LRFC,29900,0
LRGE,21800,0
LRHC,47100,0
LRND,0,0
LSB,92500,0
LSBK,500,0
LSBPW,1900,0
LSEAW,10600,0
LSH,167600,0
LSTA,15000,0
LTM,119600,0
LTRY,56200,0
LTRYW,300,0
LUCD,1003000,0
LUCY,31600,0
LUCYW,200,0
LUMO,90500,0
LUNRW,367500,0
LUXH,221300,0
LUXHP,14900,0
LVHD,31000,0
LVRO,9100,0
LVROW,117500,0
LWAY,168100,0
LXEH,3700,0
LXEO,123800,0
LXP-C,1700,0
LYT,32600,0
LZM,56100,0
LZM.W,600,0
MAA-I,1200,0
MACI,10800,0
MACIW,3200,0
MAMO,181000,0
MAPSW,1400,0
MARPS,11600,0
MARX,13700,0
MARXR,102000,0
MATH,50700,0
MAV,81000,0
MBAV,5600,0
MBAVU,300,0
MBAVW,1200,0
MBCN,14200,0
MBINM,5400,0
MBINN,6400,0
MBINO,36800,0
MBIO,572500,0
MBRX,51100,0
MBX,94400,0
MCDS,100,0
MCHS,200,0
MCI,51400,0
MCN,34300,0
MCR,98100,0
MCSE,1700,0
MCVT,29400,0
MDAI,33998700,0
MDAIW,1460700,0
MDBH,6800,0
MDCP,900,0
MDCX,10100,0
MDCXW,500,0
MDIA,1099700,0
MDJH,936000,0
MDRR,1900,0
MDRRP,4000,0
MDST,23700,0
MDV,28000,0
MDV-A,1900,0
MDXH,486700,0
MEDX,100,0
MEGI,216600,0
MEGL,58800,0
MEMS,5900,0
MER-K,13200,0
MET-A,30200,0
MET-E,30800,0
MET-F,56100,0
METCB,17600,0
METCL,8300,0
METD,18300,0
METU,232700,0
MFA-B,18900,0
MFA-C,44000,0
MFAN,2300,0
MFAO,9600,0
MFH,277200,0
MFI,31300,0
MFICL,300,0
MFLX,3100,0
MFM,94900,0
MGF,40400,0
MGIH,136500,0
MGOL,13800,0
MGR,32900,0
MGRB,10100,0
MGRD,7500,0
MGRE,23200,0
MGRM,27100,0
MGRX,49200,0
MGX,247500,0
MGYR,7200,0
MHD,54400,0
MHF,75100,0
MHI,64800,0
MHLA,800,0
MHN,76500,0
MHNC,1100,0
MHUA,2591100,0
MIGI,310600,0
MIN,159000,0
MIND,32500,0
MIO,91900,0
MIRA,321300,0
MIT-A,3200,0
MIT-B,8700,0
MIT-C,19300,0
MITA,2400,0
MITAW,16200,0
MITN,1400,0
MITP,27900,0
MIY,106800,0
MKAM,100,0
MKC.V,600,0
MKDW,67100,0
MKZR,3700,0
ML.W,1400,0
MLAB,42900,0
MLEC,14300,0
MLECW,9100,0
MLGO,10312300,0
MLP,16500,0
MMD,74900,0
MMKT,4400,0
MMT,87600,0
MMU,75600,0
MMV,449500,0
MMVWW,9700,0
MNDR,376900,0
MNPR,114800,0
MNR,238200,0
MNSB,4300,0
MNT.U,600,0
MNT.W,36700,0
MNTL,100,0
MNTN,300,0
MNTS,1057500,0
MNTSW,85900,0
MNYWW,18900,0
MOB,51500,0
MOBX,2168200,0
MOBXW,1800,0
MODD,117100,0
MODL,24600,0
MOG.A,94700,0
MOGU,3700,0
MOLN,1900,0
MOND,105300,0
MOOD,1000,0
MOVE,14500,0
MPA,21000,0
MPV,17800,0
MQT,90500,0
MQY,208900,0
MRBK,26100,0
MRIN,102800,0
MRKR,40100,0
MRM,2600,0
MRNO,2100,0
MRNOW,33900,0
MS-A,109600,0
MS-E,40700,0
MS-F,30300,0
MS-I,49800,0
MS-K,52700,0
MS-L,6100,0
MS-O,85400,0
MS-P,24300,0
MS-Q,52300,0
MSAI,44000,0
MSAIW,100,0
MSBIP,2800,0
MSC,5900,0
MSD,146600,0
MSGM,88000,0
MSS,12100,0
MSSAW,100300,0
MSW,96200,0
MTAL,179700,0
MTB-H,10900,0
MTB-J,48100,0
MTC,1821200,0
MTEK,572100,0
MTEM,4038400,0
MTEN,9600,0
MTEX,7900,0
MTR,5300,0
MUA,51700,0
MUC,195300,0
MUD,200,0
MUE,111700,0
MUI,943700,0
MUJ,153600,0
MUSE,100,0
MUU,172800,0
MVF,130600,0
MVSTW,58500,0
MVT,34200,0
MXE,11100,0
MXF,72600,0
MYCF,100,0
MYCG,100,0
MYCH,100,0
MYCI,200,0
MYCJ,1700,0
MYCK,100,0
MYCL,600,0
MYCM,2400,0
MYCN,1400,0
MYD,86100,0
MYFW,19800,0
MYI,97900,0
MYMF,100,0
MYMG,0,0
MYMH,0,0
MYMI,0,0
MYMJ,0,0
MYN,118900,0
MYNA,8100,0
MYNZ,4157500,0
MYPSW,398200,0
MYSZ,173800,0
NA,77300,0
NAC,274100,0
NAD,543900,0
NAII,3600,0
NAMSW,6200,0
NAOV,67800,0
NATH,33200,0
NATO,700,0
NAYA,39300,0
NAZ,15600,0
NBB,95900,0
NBN,56500,0
NBTX,6600,0
NBXG,204800,0
NC,5000,0
NCA,173100,0
NCDL,373200,0
NCI,94000,0
NCNA,122500,0
NCPB,100,0
NCPL,3586900,0
NCRA,1800,0
NCSM,3900,0
NCTY,492400,0
NCV,634100,0
NCV-A,2600,0
NCZ,470400,0
NCZ-A,13300,0
NDAA,100,0
NDMO,154500,0
NDP,12200,0
NDRA,323100,0
NEA,771300,0
NEE-N,47300,0
NEE-R,124000,0
NEE-S,12900,0
NEE-T,182900,0
NEOV,145300,0
NEPH,23000,0
NERV,18900,0
NESR,106000,0
NESRW,1000,0
NETD,2800,0
NETDW,82200,0
NEUE,7200,0
NEWTG,6500,0
NEWTH,9300,0
NEWTI,1100,0
NEWZ,20400,0
NFJ,171100,0
NFXL,36000,0
NFXS,4000,0
NGL-B,11700,0
NGL-C,5800,0
NIE,56400,0
NIKL,7100,0
NIM,40900,0
NIOBW,19500,0
NIPG,93400,0
NISN,80100,0
NITO,433000,0
NIVF,667700,0
NIVFW,200,0
NIXT,43000,0
NIXX,200200,0
NKGN,737700,0
NKGNW,7200,0
NKSH,8400,0
NKX,161900,0
NLSP,22800,0
NLSPW,3100,0
NLY-F,41700,0
NLY-G,14300,0
NLY-I,18300,0
NMAI,74200,0
NMCO,234700,0
NMFCZ,3900,0
NMHI,487800,0
NMHIW,3900,0
NMI,27600,0
NMS,5700,0
NMT,7400,0
NMZ,308000,0
NNAVW,17400,0
NNY,32900,0
NODK,18500,0
NOEMU,114200,0
NOM,1000,0
NOT.W,19900,0
NPCT,163900,0
NPFD,87300,0
NPFI,600,0
NPK,35400,0
NPV,8500,0
NPW.W,119200,0
NQP,67100,0
NRBO,19100,0
NRE-A,3100,0
NRES,100,0
NRIM,14000,0
NRK,205200,0
NRSN,106500,0
NRUC,13000,0
NRXPW,2200,0
NSA-A,10500,0
NSCR,0,0
NSI,200,0
NSTS,20200,0
NSYS,32600,0
NTEST.I,1720,0
NTG,10600,0
NTIC,9300,0
NTRB,5500,0
NTRP,44500,0
NTRSO,30600,0
NTWOU,500,0
NTZ,2700,0
NUKK,56300,0
NUKKW,6000,0
NURO,9400,0
NUSB,100,0
NUTX,51600,0
NUV,421400,0
NUW,44300,0
NUWE,948300,0
NVA,44900,0
NVACR,700,0
NVCT,60400,0
NVEC,17600,0
NVFY,236400,0
NVG,384700,0
NVNI,1800,0
NVR,19900,0
NVVE,6000,0
NVVEW,37200,0
NWFL,7400,0
NWGL,400,0
NWTN,174800,0
NXC,31600,0
NXD-A,1200,0
NXG,36500,0
NXGL,45000,0
NXGLW,2100,0
NXJ,153200,0
NXL,769100,0
NXLIW,6900,0
NXN,7100,0
NXP,86800,0
NXPL,35300,0
NXTT,121400,0
NXU,193800,0
NYAX,16500,0
NYC,3100,0
NYMTI,2200,0
NYMTL,7200,0
NYMTM,21100,0
NYMTN,8300,0
NYXH,23700,0
NZF,549800,0
NZUS,100,0
OABIW,257700,0
OACCU,32600,0
OAK-A,4100,0
OAK-B,7500,0
OAKU,2400,0
OBDE,237600,0
OBIL,28000,0
OBIO,42500,0
OBLG,17900,0
OBT,16800,0
OCC,1300,0
OCCI,225300,0
OCCIM,1600,0
OCCIO,400,0
OCEAW,2600,0
OCG,3900,0
OCS,40100,0
OCSAW,19200,0
OCTA,200,0
OCTO,13500,0
OCX,71300,0
ODC,14400,0
ODDS,300,0
ODVWZ,5400,0
OFLX,11300,0
OIA,56800,0
OKYO,23900,0
OLB,16300,0
OMCC,3200,0
OMH,25300,0
ONBPO,2900,0
ONBPP,1000,0
ONCO,337500,0
ONCT,769100,0
ONCY,136200,0
ONFO,7100,0
ONFOW,2400,0
ONMD,261400,0
ONMDW,500,0
OP,9300,0
OPF.W,141000,0
OPHC,267200,0
OPINL,17800,0
OPOF,3800,0
OPP,252900,0
OPP-A,4500,0
OPP-B,7300,0
OPT,56700,0
OPTN,923200,0
OPTX,130000,0
OPTXW,2200,0
OPTZ,9100,0
OPXS,7400,0
ORGNW,16700,0
ORIS,261000,0
ORKT,46200,0
OST,60800,0
OTRK,20900,0
OUS.W,202200,0
OVBC,600,0
OVLY,12300,0
OWLT,34600,0
OXBR,11700,0
OXLC,4069000,0
OXLCI,5100,0
OXLCL,3100,0
OXLCN,3000,0
OXLCO,1000,0
OXLCP,1300,0
OXLCZ,2200,0
OXSQG,500,0
OXSQZ,500,0
OXY.W,207400,0
OZKAP,47600,0
PABD,800,0
PABU,1800,0
PAC,334700,0
PAI,12300,0
PAL,177300,0
PALI,26700,0
PALT,22100,0
PAMT,18300,0
PATN,100,0
PAVMZ,3200,0
PAVS,700,0
PAXS,189500,0
PBFS,24000,0
PBHC,1800,0
PBI-B,30300,0
PBM,327200,0
PBMWW,141300,0
PBR.A,3072200,0
PC,64200,0
PCF,382200,0
PCK,154200,0
PCM,32300,0
PCN,138700,0
PCQ,69500,0
PCSA,36000,0
PCTTW,11600,0
PDCC,300,0
PDEX,50500,0
PDI,1656800,0
PDLB,52100,0
PDO,318700,0
PDT,110800,0
PDX,101800,0
PDYN,39615600,0
PDYNW,905500,0
PEB-E,800,0
PEB-F,2100,0
PEB-G,4700,0
PEB-H,3000,0
PEBK,267300,0
PEPS,100,0
PER.W,2000,0
PERF,31500,0
PET,1763500,0
PETWW,9300,0
PETZ,4100,0
PEV,153400,0
PFD,65800,0
PFH,16000,0
PFIE,472800,0
PFL,112900,0
PFN,296800,0
PFO,41000,0
PFTAW,42300,0
PFX,400,0
PGHL,2932100,0
PGP,37300,0
PGYWW,114300,0
PGZ,25400,0
PHAR,1600,0
PHD,100000,0
PHI,46200,0
PHIO,8400,0
PHK,533100,0
PHT,109700,0
PHVS,151000,0
PIE,4700,0
PIII,639300,0
PIIIW,355500,0
PIK,19800,0
PIM,26800,0
PITA,201900,0
PITAW,8700,0
PIZ,2600,0
PL.W,57700,0
PLBC,7700,0
PLMJ,700,0
PLMJW,300,0
PLPC,20900,0
PLRZ,43700,0
PLUR,119500,0
PMAX,4000,0
PMBS,5100,0
PMD,11600,0
PMEC,16100,0
PMF,72600,0
PML,173700,0
PMM,76200,0
PMN,63100,0
PMO,83100,0
PMT-A,104700,0
PMT-B,12200,0
PMT-C,35900,0
PMTS,46100,0
PMTU,1900,0
PMX,92200,0
PNBK,12100,0
PNF,78200,0
PNFPP,7000,0
PNI,40400,0
PNRG,5800,0
PNS.W,6200,0
PNST,155300,0
POAI,249100,0
POCI,13500,0
PODC,266800,0
POLA,42700,0
POLE,2000,0
POLEU,1400,0
POLEW,297200,0
POWWP,3200,0
PPI,5800,0
PPT,226100,0
PRE,6200,0
PRENW,15700,0
PRFX,263400,0
PRH,7800,0
PRI-D,300,0
PRI-F,400,0
PRI-G,2500,0
PRI-H,1900,0
PRI-I,1000,0
PRI-J,1100,0
PRI-K,1000,0
PRI-L,2600,0
PRLH,300,0
PRLHW,135400,0
PROC,71400,0
PROCW,16100,0
PROP,40000,0
PROV,1700,0
PRPO,1400,0
PRS,35500,0
PRSO,50800,0
PRT,39000,0
PRTC,2000,0
PRTH,654800,0
PRZO,9207800,0
PSA-F,30900,0
PSA-G,30900,0
PSA-H,37900,0
PSA-I,15700,0
PSA-J,13500,0
PSA-K,14900,0
PSA-L,41900,0
PSA-M,8500,0
PSA-N,4600,0
PSA-O,18300,0
PSA-P,28900,0
PSA-Q,6100,0
PSA-R,72200,0
PSA-S,17000,0
PSBD,13500,0
PSC,76900,0
PSCU,5100,0
PSE-A,4000,0
PSET,1000,0
PSF,30100,0
PSF.W,102600,0
PSHG,21700,0
PSIG,15300,0
PSL,2900,0
PSNYW,128100,0
PSQ.W,200,0
PSTR,10400,0
PSTV,28000,0
PSWD,200,0
PT,6100,0
PTA,131800,0
PTHL,52000,0
PTIX,2452000,0
PTLE,2425300,0
PTNQ,206300,0
PTPI,150000,0
PTY,357200,0
PULM,64000,0
PWM,45100,0
PWOD,12600,0
PXS,34400,0
PY,3600,0
PYN,14700,0
PYPD,14500,0
PZC,91100,0
QABA,12000,0
QAT,404100,0
QBT.W,1212300,0
QBUF,36400,0
QCLR,100,0
QETA,2000,0
QETAR,1900,0
QETAU,400,0
QH,15700,0
QHDG,2100,0
QLGN,68700,0
QMID,100,0
QMMM,5256200,0
QNRX,70400,0
QOWZ,1200,0
QQA,33800,0
QQJG,100,0
QQMG,9500,0
QQQG,800,0
QQQS,700,0
QQQX,103600,0
QQXT,2000,0
QRMI,6700,0
QRTEB,600,0
QRTEP,70200,0
QSG,229800,0
QSIAW,61200,0
QSIX,2700,0
QSML,100,0
QTI,110500,0
QTR,100,0
QVAL,10700,0
QVCC,40100,0
QVCD,13100,0
QXQ,12300,0
QYLE,500,0
RA,187200,0
RAND,600,0
RAY,14600,0
RAYA,5400,0
RBKB,3600,0
RBO.W,129100,0
RC-E,5700,0
RCB,500,0
RCC,500,0
RCKTW,122800,0
RCKY,35800,0
RCS,146600,0
RDACU,100,0
RDCM,175900,0
RDHL,13000,0
RDIB,7300,0
RDW.W,11100,0
RDZN,121100,0
REAI,1000,0
REBN,56700,0
RECT,11500,0
REGCO,24500,0
REGCP,9700,0
REIT,6100,0
RELI,227800,0
RENT,22200,0
RERE,2395000,0
RETO,8900,0
REVB,62500,0
REVBW,50400,0
REX-B,6200,0
REX-C,1500,0
RF-C,22400,0
RF-E,23500,0
RF-F,58700,0
RFAI,6100,0
RFAIR,100,0
RFDI,19100,0
RFEM,7100,0
RFEU,100,0
RFI,54900,0
RFM,25600,0
RFMZ,54000,0
RGC,42800,0
RGF,124900,0
RGS,38100,0
RGT,7600,0
RGTIW,264700,0
RILYG,21000,0
RILYK,23800,0
RILYL,27600,0
RILYM,21200,0
RILYN,60200,0
RILYP,21000,0
RILYT,26200,0
RILYZ,73800,0
RIME,183200,0
RIT-A,10700,0
RIT-B,11600,0
RIT-C,70700,0
RIT-D,38200,0
RITR,94500,0
RIV,59700,0
RIV-A,1500,0
RJF-B,2800,0
RKDA,9200,0
RLJ-A,22900,0
RLTY,47100,0
RLYB,30000,0
RMBI,12500,0
RMCF,42900,0
RMCO,9000,0
RMI,26500,0
RMM,37600,0
RMMZ,32400,0
RMSG,161000,0
RMSGW,22100,0
RMT,80800,0
RNAC,68700,0
RNAZ,1446900,0
RNEM,200,0
RNEW,100,0
RNP,78700,0
RNR-F,6100,0
RNR-G,16000,0
RNRG,6300,0
RNSC,19000,0
RNWWW,1700,0
RNXT,104300,0
ROCL,10600,0
ROCLW,23800,0
ROE,10900,0
ROMA,33000,0
RPID,63000,0
RQI,203900,0
RR,947700,0
RRBI,9000,0
RSF,10200,0
RSLS,4000,0
RSSS,175500,0
RSVRW,10800,0
RTC,31900,0
RUMBW,76200,0
RUNN,33500,0
RUSHB,8800,0
RVMDW,89400,0
RVPHW,400,0
RVSN,463800,0
RVT,359600,0
RVYL,422200,0
RWAYL,3100,0
RWAYZ,9300,0
RWT-A,1000,0
RWTN,6100,0
RWTO,4300,0
RZB,17000,0
RZC,22600,0
RZLV,1999600,0
RZLVW,79900,0
SABA,69600,0
SABS,51000,0
SABSW,5200,0
SAG,646400,0
SAIH,170400,0
SAJ,1000,0
SANG,900,0
SAT,2000,0
SATLW,2500,0
SAY,2200,0
SAZ,600,0
SB-C,300,0
SB-D,100,0
SBBA,1200,0
SBC,146900,0
SBCWW,365500,0
SBET,67200,0
SBFG,18000,0
SBFM,1558400,0
SBFMW,10300,0
SBI,27400,0
SBR,16800,0
SBXD,37100,0
SCD,28700,0
SCDS,100,0
SCE-G,7600,0
SCE-H,17400,0
SCE-J,24000,0
SCE-K,8300,0
SCE-L,21400,0
SCE-M,24900,0
SCE-N,15100,0
SCH-D,45800,0
SCH-J,42300,0
SCKT,29600,0
SCNI,4200,0
SCNX,11900,0
SCOR,13300,0
SCWO,184100,0
SDA,303700,0
SDAWW,61000,0
SDG,9400,0
SDHC,33700,0
SDHY,85800,0
SDOT,263200,0
SDSI,5200,0
SDST,8300,0
SEA-A,2100,0
SEA-B,11400,0
SEATW,10400,0
SEED,38700,0
SEEM,25900,0
SEIE,54900,0
SEIS,19900,0
SELX,1200,0
SENEA,14200,0
SEPN,99700,0
SETM,19400,0
SEZL,129200,0
SF-B,6000,0
SF-C,29600,0
SF-D,17600,0
SFB,12200,0
SFBC,1500,0
SFHG,420100,0
SFLO,25000,0
SFWL,68500,0
SGA,11200,0
SGBX,212700,0
SGD,42500,0
SGLY,9000,0
SGMA,97000,0
SGRP,26200,0
SHFS,116000,0
SHFSW,3800,0
SHIM,6000,0
SHLT,2200,0
SHMD,46200,0
SHMDW,34000,0
SHO-H,400,0
SHO-I,7300,0
SHOC,21300,0
SHPH,121300,0
SHRY,1500,0
SIDU,975600,0
SIGIP,1500,0
SILC,6800,0
SILO,83900,0
SIMA,3200,0
SIMAU,800,0
SINT,691900,0
SISI,213700,0
SJ,19100,0
SJCP,0,0
SJLD,100,0
SKGR,20300,0
SKGRW,34200,0
SKIL,14400,0
SKK,1773200,0
SKOR,40900,0
SKYQ,496200,0
SKYX,423800,0
SLDPW,20500,0
SLE,341800,0
SLG-I,17500,0
SLMBP,15200,0
SLNG,14100,0
SLNH,176600,0
SLNHP,14300,0
SLNZ,24100,0
SLRX,5700,0
SLVO,19700,0
SLXN,1838600,0
SLXNW,5800,0
SMCF,300,0
SMCO,28700,0
SMCP,300,0
SMHX,31400,0
SMID,24900,0
SMLR,1430300,0
SMR.W,270300,0
SMRI,1400,0
SMTI,32500,0
SMTK,5843400,0
SMX,1067300,0
SMXT,204900,0
SMXWW,500,0
SNAL,38000,0
SNAX,62700,0
SNCRL,2900,0
SNDA,67600,0
SNES,9000,0
SNFCA,67800,0
SNGX,23200,0
SNOA,136300,0
SNPX,10800,0
SNRE,2191300,0
SNSE,605200,0
SNT,23300,0
SNTG,700,0
SNTI,12100,0
SNV-D,16000,0
SNV-E,12300,0
SNYR,32500,0
SOBR,10000,0
SOHO,235800,0
SOHOB,4700,0
SOHON,1100,0
SOHOO,400,0
SOJC,33600,0
SOJD,69400,0
SOJE,55800,0
SONDW,10000,0
SONM,12800,0
SONN,30900,0
SOPA,19400,0
SOR,8800,0
SOS,49100,0
SOTK,2400,0
SOUNW,69500,0
SOWG,327800,0
SPAI,355600,0
SPAM,1600,0
SPAQ,100,0
SPC,7900,0
SPCB,23100,0
SPE,31100,0
SPE-C,2200,0
SPG-J,300,0
SPGC,26300,0
SPHL,45500,0
SPKLW,600,0
SPL-A,33600,0
SPLP,3200,0
SPMA,22700,0
SPMC,10400,0
SPN-B,3700,0
SPPL,408100,0
SPRC,376200,0
SPXX,18700,0
SQFTP,2000,0
SQFTW,4700,0
SQLV,1100,0
SR-A,15900,0
SRBK,23400,0
SREA,42200,0
SRFM,416000,0
SRG-A,1900,0
SRM,297200,0
SRV,31000,0
SRZN,74000,0
SRZNW,1100,0
SSBI,15800,0
SSBK,6600,0
SSKN,1600,0
SSSSL,100,0
STAF,85000,0
STBX,31300,0
STCN,56600,0
STEC,25600,0
STEL,336400,0
STEW,194400,0
STFS,4802700,0
STG,15100,0
STI,2632400,0
STK,70700,0
STRM,8600,0
STRR,49700,0
STRRP,1100,0
STRS,3400,0
STRT,24000,0
STSB,0,0
STSS,54500,0
STSSW,130000,0
STT-G,22800,0
STXD,3600,0
STXE,14500,0
STXG,13200,0
STXI,3000,0
STXK,15500,0
STXM,4400,0
STXT,16400,0
STXV,11600,0
SUGP,53400,0
SUNE,193000,0
SUNS,15700,0
SUPP,600,0
SUSC,207400,0
SUSL,19000,0
SUUN,15300,0
SVCO,403200,0
SVII,20800,0
SVIIR,100,0
SVMH,33973300,0
SVMHW,9800,0
SVRE,41700,0
SVREW,6200,0
SWAG,12700,0
SWIN,52800,0
SWKH,10300,0
SWP,9700,0
SWVL,18600,0
SWZ,31000,0
SXTC,31400,0
SXTP,141300,0
SYBX,10400,0
SYF-A,35100,0
SYF-B,39700,0
SYRA,984300,0
SYT,1000,0
SYTA,477200,0
SYTAW,6600,0
T-A,173100,0
T-C,177300,0
TAIT,7500,0
TALKW,105300,0
TANH,835600,0
TAOP,74300,0
TATT,17000,0
TAXE,1800,0
TAYD,9200,0
TBB,118300,0
TBC,664700,0
TBLAW,200,0
TBLD,74400,0
TBMC,500,0
TBMCR,500,0
TBN,15000,0
TC,1142200,0
TCBIO,28800,0
TCBP,301800,0
TCBPW,64600,0
TCBS,600,0
TCBX,58900,0
TCI,4400,0
TCRX,166100,0
TCTM,5500,0
TDF,45800,0
TDI,800,0
TDS-U,57700,0
TDS-V,36600,0
TDSB,6900,0
TDTH,2300,0
TEAF,15400,0
TECTP,1100,0
TEI,164200,0
TEKX,300,0
TELO,227300,0
TEN-E,12200,0
TEN-F,7200,0
TENX,31300,0
TETE,25800,0
TFC-I,8300,0
TFC-O,31500,0
TFC-R,42000,0
TFFP,856300,0
TFINP,200,0
TFSA,100,0
TGL,76200,0
THAR,27000,0
THCP,75300,0
THCPW,49900,0
THIR,6000,0
THQ,123100,0
THW,161300,0
TIL,74500,0
TIRX,1100,0
TISI,17500,0
TIVC,362600,0
TKLF,3500,0
TKNO,364900,0
TLF,5500,0
TLK,662700,0
TLSI,46400,0
TLX,14700,0
TMCWW,70800,0
TMET,400,0
TNFA,16700,0
TNON,164000,0
TNONW,700,0
TNXP,23953600,0
TOI,9030500,0
TOIIW,41500,0
TOMZ,16100,0
TOP,48000,0
TOYO,49091000,0
TPCS,35900,0
TPGXL,6100,0
TPTA,5900,0
TPZ,28000,0
TRINI,4700,0
TRINL,1400,0
TRINZ,12400,0
TRNR,221000,0
TRSG,128600,0
TRT-A,8600,0
TRT-B,3200,0
TRT-C,8400,0
TRT-D,10500,0
TRT-E,3200,0
TRT-P,2500,0
TRUG,587100,0
TSBX,89000,0
TSI,38200,0
TSMX,255500,0
TSMZ,16900,0
TSSI,1966600,0
TTEQ,2200,0
TTNP,37100,0
TTP,14100,0
TUG,9300,0
TUGN,6900,0
TURB,5700,0
TVC,16400,0
TVE,10500,0
TVGN,1922300,0
TVGNW,1500,0
TWFG,45900,0
TWG,2937000,0
TWN,25300,0
TWO-A,14100,0
TWO-B,6600,0
TWO-C,11900,0
TXSS,100,0
TY,54800,0
TYG,28900,0
TYGO,11900,0
TZUP,66500,0
UAE,101600,0
UBCP,6400,0
UBND,82200,0
UBXG,1387000,0
UCB-I,3700,0
UCL,155000,0
UCRD,200,0
UEVM,1000,0
UFIV,369800,0
UG,11000,0
UHA.B,268100,0
UHG,22200,0
UHGWW,139500,0
UI,67500,0
UITB,368600,0
UIVM,3200,0
UK,17400,0
ULH,39900,0
ULVM,300,0
ULY,98900,0
UMH-D,72100,0
UMMA,23600,0
UNB,19200,0
UNCY,1344900,0
UNIY,100,0
UNMA,14300,0
UPB,224800,0
UPC,50600,0
USA,453100,0
USAF,15200,0
USB-A,2800,0
